rank,ch_raw,career_high,prev_career_high,at_career_high,is_new_career_high,player,age,country,flag,points,rank_change,current,previous,next,max,is_playing
788,NCH (791),788,791,yes,yes,Polina Kuharenko,17,BLR,BLR,42,,+3,,,,no
789,387,387,,no,no,Jacqueline Cabaj Awad,30,SWE,SWE,42,,+3,,Lost in Sharm El Sheikh 2 R32,,no
790,356,356,,no,no,Nagi Hanatani,30,JPN,JPN,42,+20,+3,**Qual. Brisbane W**,Lost in Brisbane R32,,yes
791,NCH (807),791,807,yes,yes,Anastasiia Firman,19,UKR,UKR,42,+20,+3,**Qual. Andrezieux Boutheon W**,Lost in Andrezieux Boutheon R32,,yes
792,781,781,,no,no,Maria Toma,27,ROU,ROU,42,,+1,,,,no
793,708,708,,no,no,Linda Ševčíková,27,CZE,CZE,42,,+1,,,,no
794,NCH (801),794,801,yes,yes,Daphnée Mpetshi Perricard,17,FRA,FRA,41,+7,+1,,Lost in Andrezieux Boutheon R32,,no
795,794,794,,no,no,Kailey Evans,23,USA,USA,41,,+2,,,,no
796,727,727,,no,no,Victoria Gomez,22,ESP,ESP,41,,+2,,,,no
797,352,352,,no,no,Arlinda Rushiti,26,KOS,KOS,41,,+2,,Lost in Sharm El Sheikh 2 R32,,no
798,180,180,,no,no,Yuliya Hatouka,25,BLR,BLR,41,-18,-3,,,,no
799,537,537,,no,no,Mana Kawamura,24,JPN,JPN,41,,+1,,Lost in Antalya 4 R32 Lost in Antalya 5 R32,,no
800,287,287,,no,no,Petra Hule,26,AUS,AUS,40,+5,+1,,Lost in Brisbane R32,,no
801,725,725,,no,no,Onyu Choi,19,KOR,KOR,40,,+1,,,,no
802,799,799,,no,no,Belle Thompson,26,AUS,AUS,40,+12,+2,,Lost in Qual. Brisbane R2,,no
803,628,628,,no,no,Romina Ccuno,23,PER,PER,40,,,,,,no
804,317,317,,no,no,Michaela Bayerlová,27,CZE,CZE,39,,+2,,Lost in Qual. Andrezieux Boutheon R1,,no
805,13,13,,no,no,Jennifer Brady,30,USA,USA,39,,+2,,,,no
806,186,186,,no,no,Ya-Hsuan Lee,30,TWN,TWN,39,,+2,,Lost in Sharm El Sheikh R32 Lost in Sharm El Sheikh 2 R32,,no
807,CH,807,,yes,no,Maia Ilinca Burcescu,16,ROU,ROU,39,,+2,,,,no
808,411,411,,no,no,Jessica Failla,28,USA,USA,38,-21,-4,,,,no
809,463,463,,no,no,İlay Yörük,24,TUR,TUR,38,-13,-3,,Lost in Antalya 4 R32 Lost in Antalya 5 R32,,no
810,147,147,,no,no,Jaimee Fourlis,26,AUS,AUS,38,,+3,,,,no
811,NCH (816),811,816,yes,yes,Ella Haavisto,23,FIN,FIN,38,,+5,,,,no
812,752,752,,no,no,Astrid Brune Olsen,26,NOR,NOR,38,,+5,,,,no
813,468,468,,no,no,Merel Hoedt,26,NED,NED,38,,+5,,,,no
814,196,196,,no,no,Diāna Marcinkēviča,33,LAT,LAT,38,,+5,,,,no
815,785,785,,no,no,Lilian Poling,28,USA,USA,38,,+5,,,,no
816,815,815,,no,no,Kristina Penickova,16,USA,USA,37,,+5,,,,no
817,772,772,,no,no,Viola Turini,20,ITA,ITA,37,,+5,,Lost in Antalya 5 QF,,no
818,NCH (820),818,820,yes,yes,Luna Vujović,16,SRB,SRB,37,,+5,,,,no
819,816,816,,no,no,Marianna Argyrokastriti,24,GRE,GRE,37,,+5,,,,no
820,5,5,,no,no,Eugénie Bouchard,31,CAN,CAN,36,,+5,,,,no
821,330,330,,no,no,Nika Radišić,25,SLO,SLO,36,-9,-2,,,,no
822,788,788,,no,no,Mara Gae,20,ROU,ROU,36,+15,+1,,Lost in Qual. Cluj-Napoca R1,,no
823,NCH (825),823,825,yes,yes,Shannon Lam,17,USA,USA,36,,+4,,,,no
824,766,766,,no,no,Yujin Kim,20,KOR,KOR,36,,+4,,Lost in Monastir 6 R16,,no
825,548,548,,no,no,Arabella Koller,25,AUT,AUT,36,,+4,,,,no
826,NCH (830),826,830,yes,yes,Carolina Bohrer Martins,18,BRA,BRA,36,,+4,,,,no
827,826,826,,no,no,Maddalena Giordano,22,ITA,ITA,36,,+4,,Lost in Qual. Andrezieux Boutheon R1,,no
828,362,362,,no,no,Daria Kudashova,22,RUS,RUS,35,-24,-4,,,,no
829,317,317,,no,no,María Fernanda Herazo,28,COL,COL,35,,+3,,,,no
830,CH,830,,yes,no,Sonja Zhenikhova,17,GER,GER,35,+10,+1,,Lost in Antalya 4 R16 Lost in Antalya 5 R32,,no
831,802,802,,no,no,Maria Torres Murcia,23,COL,COL,35,,+2,,,,no
832,NCH (833),832,833,yes,yes,Linea Bajraliu,19,SWE,SWE,35,,+2,,Lost in Qual. Porto 2 R1,,no
833,545,545,,no,no,Joy de Zeeuw,19,NED,NED,35,-38,-6,,,,no
834,151,151,,no,no,Victoria Kan,30,RUS,RUS,35,,+1,,,,no
835,757,757,,no,no,Raquel Gonzalez Vilar,21,ESP,ESP,35,,+1,,,,no
836,766,766,,no,no,Suana Tućaković,21,BIH,BIH,35,-21,-3,,,,no
837,NCH (838),837,838,yes,yes,Kate Mansfield,21,USA,USA,35,,+1,,,,no
838,833,833,,no,no,Klara Veldman,22,NED,NED,35,,+1,,,,no
839,625,625,,no,no,Tilwith Di Girolami,22,BEL,BEL,35,+8,+1,,Lost in Qual. Porto 2 R2 Lost in Porto 2 R32,,no
840,833,833,,no,no,Xinran Sun,15,CHN,CHN,34,,+1,,,,no
841,718,718,,no,no,Mao Mushika,20,JPN,JPN,34,,+1,,,,no
842,NCH (843),842,843,yes,yes,Jamilah Snells,23,USA,USA,34,,+1,,Lost in Qual. Porto 2 R1,,no
843,430,430,,no,no,Karine Sarkisova,27,RUS,RUS,34,,+1,,,,no
844,627,627,,no,no,Gaia Squarcialupi,28,ITA,ITA,34,,+1,,Lost in Sharm El Sheikh R32,,no
845,531,531,,no,no,Arina Vasilescu,28,ROU,ROU,34,,+1,,,,no
846,NCH (848),846,848,yes,yes,Carolin Raschdorf,19,GER,GER,34,,+2,,Lost in Qual. Birmingham R1 Lost in Qual. Porto 2 R1,,no
847,842,842,,no,no,Lavinia Luciano,19,ITA,ITA,34,,+2,,Lost in Qual. Porto 2 R1,,no
848,658,658,,no,no,Anja Wildgruber,23,GER,GER,34,+12,+1,,Lost in Sharm El Sheikh R16 Lost in Sharm El Sheikh 2 R32,,no
849,504,504,,no,no,Celia Cerviño Ruiz,28,ESP,ESP,33,+25,+2,**Qual. Porto 2 W**,Lost in Porto 2 R32,,yes
850,548,548,,no,no,Inês Murta,28,POR,POR,33,-24,-3,,,,no
851,725,725,,no,no,Dj Bennett,22,USA,USA,33,,,,,,no
852,844,844,,no,no,Amy Sucha,18,CZE,CZE,33,,,,,,no
853,843,843,,no,no,Anastasija Cvetković,17,SRB,SRB,33,,,,,,no
854,786,786,,no,no,Johanna Silva,28,GER,GER,33,,+1,,,,no
855,846,846,,no,no,Coco Bosman,22,NED,NED,33,,+1,,,,no
856,626,626,,no,no,Vicky Van De Peer,25,BEL,BEL,33,,+1,,,,no
857,CH,857,,yes,no,Diana-Ioana Simionescu,18,ROU,ROU,33,,+1,,,,no
858,451,451,,no,no,Julia Stamatova,32,BUL,BUL,33,,+1,,,,no
859,546,546,,no,no,Angelina Wirges,23,GER,GER,33,,+2,,,,no
860,854,854,,no,no,Defne Cirpanli,21,TUR,TUR,32,,+2,,Lost in Sharm El Sheikh R32 Lost in Sharm El Sheikh 2 R32,,no
861,858,858,,no,no,Irem Kurt,18,TUR,TUR,32,,+2,,Lost in Antalya 4 R32 Lost in Antalya 5 R32,,no
862,725,725,,no,no,Akanksha Nitture,22,IND,IND,32,,+2,,Lost in Qual. Mumbai R1,,no
863,852,852,,no,no,Shiyu Ye,18,CHN,CHN,32,,+2,,,,no
864,694,694,,no,no,Sofia Rojas,23,USA,USA,32,,+2,,,,no
865,853,853,,no,no,Ophélie Boullay,17,FRA,FRA,32,,+2,,,,no
866,188,188,,no,no,Akiko Omae,33,JPN,JPN,32,,+2,,,,no
867,184,184,,no,no,Polina Leykina,31,RUS,RUS,32,,+2,,Lost in Qual. Monastir 6 R2,,no
868,862,862,,no,no,Louna Zoppas,18,FRA,FRA,32,,+2,,,,no
869,861,861,,no,no,Claudia Ferrer Perez,19,ESP,ESP,32,,+2,,,,no
870,738,738,,no,no,Valentina Ivanov,24,NZL,NZL,32,,+2,,Lost in Qual. Birmingham R1 **Qual. Sheffield W** Lost in Sheffield R16,,no
871,843,843,,no,no,Natalia Sousa Salazar,19,MEX,MEX,31,,+2,,,,no
872,699,699,,no,no,Sabastiani Leon,33,MEX,MEX,31,,+3,,,,no
873,866,866,,no,no,Laima Vladson,18,UZB,UZB,31,+7,+1,,Lost in Antalya 4 R16 Lost in Antalya 5 SF,,no
874,662,662,,no,no,Alicia Smith,29,AUS,AUS,31,,+2,,,,no
875,159,159,,no,no,Jingjing Lu,36,CHN,CHN,30,,+2,,,,no
876,763,763,,no,no,Julia Garcia,22,MEX,MEX,30,,+2,,,,no
877,821,821,,no,no,Sae Noguchi,18,JPN,JPN,30,,+2,,Lost in Sharm El Sheikh R32 **Qual. Sharm El Sheikh 2 W** Lost in Sharm El Sheikh 2 R32,,no
878,307,307,,no,no,Karina Miller,23,USA,USA,30,-89,-12,,,,no
879,859,859,,no,no,Angelica Blake,25,GBR,GBR,30,,+2,,Lost in Qual. Birmingham R1,,no
880,875,875,,no,no,Aspen Schuman,18,USA,USA,30,,+2,,,,no
881,NCH (883),881,883,yes,yes,Ava Rodriguez,17,USA,USA,30,,+2,,Lost in Qual. Orlando R1,,no
882,879,879,,no,no,Lucie Petruželová,23,CZE,CZE,30,,+2,,Lost in Qual. Birmingham R1 Lost in Qual. Andrezieux Boutheon R1,,no
883,732,732,,no,no,Darja Suvirdjonkova,20,SRB,SRB,30,,+2,,,,no
884,NCH (886),884,886,yes,yes,Isabella Barrera Aguirre,22,USA,USA,30,,+2,,,,no
885,883,883,,no,no,Paula Cembranos,22,SUI,SUI,30,,+2,,,,no
886,616,616,,no,no,Camilla Gennaro,22,ITA,ITA,30,,+2,**Qual. Antalya 5 W**,Lost in Antalya 5 R16,,yes
887,870,870,,no,no,Anna Pircher,15,AUT,AUT,29,,+2,,,,no
888,612,612,,no,no,Diana Demidova,28,RUS,RUS,29,,+2,,,,no
889,NCH (891),889,891,yes,yes,Anna Snigireva,18,RUS,RUS,29,,+2,,,,no
890,838,838,,no,no,Agustina Chlpac,28,ARG,ARG,29,,+2,,,,no
891,880,880,,no,no,Wozuko Mdlulwa,18,RSA,RSA,29,,+2,,Lost in Qual. Porto 2 R1,,no
892,872,872,,no,no,Ava Hrastar,23,USA,USA,28,,+2,,Lost in Qual. Sheffield R1,,no
893,297,297,,no,no,Julieta Estable,28,ARG,ARG,28,,+2,,,,no
894,NCH (896),894,896,yes,yes,Maria Lazarenko,17,UKR,UKR,28,,+2,,,,no
895,366,366,,no,no,Lucie Nguyen Tan,22,FRA,FRA,28,+18,+2,,Lost in Qual. Andrezieux Boutheon R2,,no
896,NCH (897),896,897,yes,yes,Abigail Rencheli,23,USA,USA,28,,+1,,,,no
897,NCH (898),897,898,yes,yes,Lorena Solar Donoso,18,ESP,ESP,28,,+1,,,,no
898,569,569,,no,no,Salma Drugdová,21,SVK,SVK,28,,+1,,,,no
899,346,346,,no,no,Elena-Teodora Cadar,31,ROU,ROU,28,,+1,,,,no
900,843,843,,no,no,Alexandra Vasilyeva,24,RUS,RUS,28,,+1,,,,no
901,410,410,,no,no,Dimitra Pavlou,21,GRE,GRE,27,,+1,,,,no
902,188,188,,no,no,Marie Benoît,30,BEL,BEL,27,,+1,,,,no
903,889,889,,no,no,Tianmei Wang,18,USA,USA,27,,+1,,,,no
904,891,891,,no,no,Dunja Marić,19,SRB,SRB,27,,+1,Monastir 6 SF,,,yes
905,856,856,,no,no,Cherry Kim,25,KOR,KOR,27,,+1,,,,no
906,NCH (907),906,907,yes,yes,Arina Varaksina,18,RUS,RUS,27,,+1,,,,no
907,NCH (908),907,908,yes,yes,Shiho Tsujioka,19,JPN,JPN,27,,+1,,Lost in Sharm El Sheikh R32 **Qual. Sharm El Sheikh 2 W** Lost in Sharm El Sheikh 2 QF,,no
908,NCH (909),908,909,yes,yes,Maya Iyengar,18,USA,USA,26,,+1,,,,no
909,635,635,,no,no,Candela Vazquez,17,ARG,ARG,26,,+1,,,,no
910,NCH (911),910,911,yes,yes,Petra Sedláčková,24,CZE,CZE,26,,+1,,,,no
911,848,848,,no,no,Lucie Urbanová,19,CZE,CZE,26,,+1,,,,no
912,NCH (914),912,914,yes,yes,Beatrice Stagno,22,ITA,ITA,26,,+2,,,,no
913,878,878,,no,no,Indianna Spink,23,GBR,GBR,26,,+2,,Lost in Qual. Birmingham R1 Lost in Qual. Sheffield R2,,no
914,875,875,,no,no,Mila Masić,28,SRB,SRB,26,,+2,,,,no
915,NCH (918),915,918,yes,yes,Neus Torner Sensano,18,ESP,ESP,25,,+3,,,,no
916,480,480,,no,no,Qiuyu Ye,28,CHN,CHN,25,,+3,,,,no
917,NCH (920),917,920,yes,yes,Shruti Ahlawat,19,IND,IND,25,,+3,,,,no
918,NCH (919),918,919,yes,yes,Teah Chavez,20,CAN,CAN,25,,+3,,,,no
919,318,318,,no,no,Da-bin Kim,29,KOR,KOR,25,,+3,,,,no
920,887,887,,no,no,Tiana Tian Deng,17,SWE,SWE,25,,+3,,,,no
921,914,914,,no,no,Jordyn Mcbride,23,USA,USA,25,,+3,,,,no
922,906,906,,no,no,Romane Longueville,20,BEL,BEL,25,,+3,,,,no
923,734,734,,no,no,Polina Bakhmutkina,26,BEL,BEL,25,,+3,,,,no
924,773,773,,no,no,Clarissa Blomqvist,21,FIN,FIN,25,,+3,,,,no
925,81,81,,no,no,Ysaline Bonaventure,31,BEL,BEL,24,-8,-1,,,,no
925,123,123,,no,no,Mirjam Björklund,27,SWE,SWE,24,,+3,,,,no
927,788,788,,no,no,Celine Simunyu,21,IRL,IRL,24,,+2,,,,no
928,739,739,,no,no,Yu Jin Ahn,28,KOR,KOR,24,,+2,,,,no
929,926,926,,no,no,Elza Tomase,24,LAT,LAT,24,,+2,,,,no
930,207,207,,no,no,Irina Fetecău,29,ROU,ROU,24,,+3,,,,no
931,NCH (934),931,934,yes,yes,Anjali Rathi,19,IND,IND,24,,+3,,,,no
932,813,813,,no,no,Yingqun Sun,19,CHN,CHN,24,,+3,**Qual. Monastir 6 W**,Lost in Monastir 6 R32,,yes
933,920,920,,no,no,Victoria Pohle,18,GER,GER,24,,+3,,Lost in Qual. Porto 2 R1,,no
934,826,826,,no,no,Simona Ogescu,23,ROU,ROU,24,,+3,,,,no
935,20,20,,no,no,Mihaela Buzărnescu,37,ROU,ROU,23,,+3,,,,no
936,814,814,,no,no,Ana Filipa Santos,29,POR,POR,23,,+3,,Lost in Qual. Porto 2 R1,,no
937,179,179,,no,no,Cristina Dinu,33,ROU,ROU,23,,+3,,,,no
938,800,800,,no,no,Maria Garcia Cid,20,ESP,ESP,23,,+3,,,,no
939,720,720,,no,no,Stefania Rogozińska-Dzik,24,POL,POL,23,,+3,,,,no
940,NCH (943),940,943,yes,yes,Adriana Tkachenko,18,UKR,UKR,23,,+3,,,,no
941,375,375,,no,no,Olga Helmi,25,DEN,DEN,23,,+3,,,,no
942,NCH (945),942,945,yes,yes,Marta Lombardini,22,ITA,ITA,23,,+3,,,,no
943,NCH (958),943,958,yes,yes,Stefaniya Pushkar,18,SUI,SUI,23,+15,+1,,Lost in Sharm El Sheikh R16 Lost in Qual. Sharm El Sheikh 2 R2,,no
944,523,523,,no,no,Chantal Sauvant,23,GER,GER,23,,+2,,,,no
945,900,900,,no,no,Valeriia Artemeva,18,RUS,RUS,23,,+2,,,,no
946,561,561,,no,no,Lisa-Marie Rioux,28,JPN,JPN,23,,+2,,,,no
947,NCH (949),947,949,yes,yes,Maëlle Leclercq,22,FRA,FRA,23,,+2,,,,no
948,889,889,,no,no,Sara Svetac,21,CRO,CRO,22,,+2,,,,no
949,626,626,,no,no,Alexandra Osborne,30,AUS,AUS,22,+32,+2,,Lost in Qual. Brisbane R2,,no
950,528,528,,no,no,Eszter Méri,23,SVK,SVK,22,,+1,,,,no
951,785,785,,no,no,Sylvie Zund,24,LIE,LIE,22,,+1,,,,no
952,907,907,,no,no,Elyse Tse,21,NZL,NZL,22,,+1,,Lost in Qual. Brisbane R1,,no
953,NCH (954),953,954,yes,yes,Krisha Mahendran,19,IND,IND,22,,+1,,,,no
954,943,943,,no,no,Francesca Mattioli,19,ITA,ITA,22,,+1,,,,no
955,NCH (956),955,956,yes,yes,Shihomi Li Xuan Leong,18,MAS,MAS,22,,+1,,,,no
956,842,842,,no,no,Savannah Broadus,23,USA,USA,22,,+1,,,,no
957,NCH (959),957,959,yes,yes,Xi Luo,18,CHN,CHN,22,,+2,,,,no
958,NCH (960),958,960,yes,yes,Jo-Yee Chan,22,USA,USA,22,,+2,,,,no
959,821,821,,no,no,Fang An Lin,20,TWN,TWN,22,,+2,,,,no
960,NCH (962),960,962,yes,yes,Nada Fouad,22,EGY,EGY,22,,+2,Sharm El Sheikh 2 SF,Lost in Sharm El Sheikh R32,,yes
961,NCH (964),961,964,yes,yes,Valentina Losciale,29,ITA,ITA,22,,+3,,Lost in Qual. Porto 2 R1,,no
962,852,852,,no,no,Arina Arifullina,20,RUS,RUS,22,,+3,,Lost in Qual. Andrezieux Boutheon R1,,no
963,144,144,,no,no,Eri Hozumi,31,JPN,JPN,21,,+3,,,,no
964,286,286,,no,no,Freya Christie,28,GBR,GBR,21,,+3,,,,no
965,NCH (968),965,968,yes,yes,Fanny Norin,24,SWE,SWE,21,,+3,,,,no
966,752,752,,no,no,Aysegul Mert,21,TUR,TUR,21,,+3,,,,no
967,928,928,,no,no,Antonia Stoyanov,16,NED,NED,21,-35,-3,,,,no
967,785,785,,no,no,Lauryn John-Baptiste,26,GBR,GBR,21,,+3,,Lost in Qual. Birmingham R1 **Qual. Sheffield W** Lost in Sheffield R16,,no
969,NCH (971),969,971,yes,yes,Didi Bredberg Canizares,21,USA,USA,21,,+2,,,,no
970,NCH (972),970,972,yes,yes,Carson Tanguilig,22,USA,USA,21,,+2,,,,no
971,NCH (973),971,973,yes,yes,Felitsata Dorofeeva-Rybas,16,RUS,RUS,21,,+2,,,,no
972,714,714,,no,no,Solymar Colling,25,USA,USA,21,,+2,,,,no
973,NCH (975),973,975,yes,yes,Amelia Paszun,18,POL,POL,21,,+2,**Qual. Monastir 6 W**,Lost in Monastir 6 R32,,yes
974,948,948,,no,no,Elizabeth Ionescu,17,USA,USA,21,,+2,,,,no
975,NCH (977),975,977,yes,yes,Alesia Breaz,18,ROU,ROU,21,,+2,,,,no
976,NCH (978),976,978,yes,yes,Inka Wawrzkiewicz,17,POL,POL,21,,+2,,Lost in Sharm El Sheikh R32 **Qual. Sharm El Sheikh 2 W** Lost in Sharm El Sheikh 2 R32,,no
977,817,817,,no,no,Nanari Katsumi,22,JPN,JPN,21,-14,-1,,Lost in Antalya 4 R16 **Qual. Antalya 5 W** Lost in Antalya 5 R32,,no
978,NCH (979),978,979,yes,yes,Yushan Shao,17,CHN,CHN,20,,+1,,,,no
979,NCH (980),979,980,yes,yes,Claudia Sofia Martinez Solis,21,MEX,MEX,20,,+1,,,,no
980,NCH (981),980,981,yes,yes,Giselle Isabella Guillen,17,AUS,AUS,20,,+2,,,,no
981,NCH (983),981,983,yes,yes,Jizelle Sibai,16,AUS,AUS,20,,+2,982**NCH 1072**Ruby Cooling 18 GBR 20+90+5**Qual. Birmingham W**,Lost in Birmingham R16 Lost in Sheffield R32,,yes
983,663,663,,no,no,Eleonora Alvisi,22,ITA,ITA,20,,+1,,,,no
984,161,161,,no,no,Anne Schäfer,38,GER,GER,20,,+1,,,,no
985,289,289,,no,no,Veronica Miroshnichenko,28,RUS,RUS,20,,+1,,,,no
986,977,977,,no,no,Annika Penickova,16,USA,USA,20,,+1,,,,no
987,NCH (988),987,988,yes,yes,Ingrid Millan,24,MEX,MEX,20,,+1,,,,no
988,930,930,,no,no,Lucie Pawlak,19,FRA,FRA,20,,+1,,,,no
989,NCH (990),989,990,yes,yes,Sara Victoria Balan,16,ROU,ROU,20,,+1,,,,no
990,NCH (992),990,992,yes,yes,Kamonwan Yodpetch,18,THA,THA,20,,+2,,,,no
991,980,980,,no,no,Ustiniya Lekomtseva,19,RUS,RUS,20,,+2,,Lost in Antalya 4 R32,,no
992,NCH (993),992,993,yes,yes,Patricia Goina,20,ROU,ROU,20,,+2,,,,no
993,NCH (994),993,994,yes,yes,Cindy Langlais,16,FRA,FRA,19,,+2,,,,no
994,846,846,,no,no,Sofia Da Cruz Mendonça,23,BRA,BRA,19,,+2,,,,no
995,933,933,,no,no,Tegan Bush,17,GBR,GBR,19,,+2,,Lost in Qual. Birmingham R1 Lost in Qual. Sheffield R2,,no
996,943,943,,no,no,Kallista Liu,21,HKG,HKG,19,,+2,,,,no
997,644,644,,no,no,Kylie McKenzie,26,USA,USA,19,,+2,997**NCH 1048**Amy Stevens 23 AUS 19+57+3**Qual. Brisbane W**,Lost in Brisbane R32,,yes
999,CH,999,,yes,no,Anna Pushkareva,16,RUS,RUS,19,,+1,,,,no
1000,589,589,,no,no,Allura Zamarripa,23,USA,USA,19,,+1,"Next In Play : **WTA1000** Doha **WTA500** Abu Dhabi **WTA250** Cluj-Napoca,​Ostrava **WTA125** Mumbai **W75** Andrezieux Boutheon,​Brisbane **W50** Orlando,​Porto 2 **W35** Sheffield **W15** Antalya 5,​Monastir 6,​Sharm El Sheikh 2 Highlight Country :",,,yes
